INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(0,TO_DATE('1977/03/13', 'yyyy/mm/dd'),'mxsbaylw xcwbyyfy','m');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(673,TO_DATE('1971/12/09', 'yyyy/mm/dd'),'kwfusok zhnvjwz','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(674,TO_DATE('1974/04/29', 'yyyy/mm/dd'),'rzbfhg dnpoys','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(675,TO_DATE('1976/10/21', 'yyyy/mm/dd'),'lpqjmngmcf hhgvzlqsca','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(676,TO_DATE('1971/08/22', 'yyyy/mm/dd'),'dnbuellro iqlmqgopy','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(677,TO_DATE('1987/02/01', 'yyyy/mm/dd'),'ctgajxrtw mqguzwvkt','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(678,TO_DATE('1982/07/11', 'yyyy/mm/dd'),'suiyvjn bcoxzfg','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(679,TO_DATE('1977/12/27', 'yyyy/mm/dd'),'rijlcjxu wezceyqu','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(680,TO_DATE('1981/03/24', 'yyyy/mm/dd'),'hmoxlxdyzk xzhggltlnw','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(681,TO_DATE('1983/02/27', 'yyyy/mm/dd'),'yntgxdz anmlafy','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(682,TO_DATE('1982/05/16', 'yyyy/mm/dd'),'nhxgniwozoi ptiqvfyzfiy','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(683,TO_DATE('1976/12/06', 'yyyy/mm/dd'),'jxbdgfjv hbhxlmcv','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(684,TO_DATE('1989/10/13', 'yyyy/mm/dd'),'ntthhhhusyjtnu rvoncrryyzvldq','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(685,TO_DATE('1993/05/16', 'yyyy/mm/dd'),'priykbsbcudut lzkzgwxndyiva','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(686,TO_DATE('1996/10/27', 'yyyy/mm/dd'),'kgmfwwxn yfdskgsl','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(687,TO_DATE('1987/04/24', 'yyyy/mm/dd'),'lbsnekal xgknhlfl','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(688,TO_DATE('1970/12/20', 'yyyy/mm/dd'),'whkrhpko gcbjwhkb','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(689,TO_DATE('1982/11/07', 'yyyy/mm/dd'),'azhkf cbrxm','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(690,TO_DATE('1978/11/18', 'yyyy/mm/dd'),'ytiwimy nehkbif','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(691,TO_DATE('1984/08/10', 'yyyy/mm/dd'),'blrpbqffjxgw ojghszlfripn','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(692,TO_DATE('1979/12/30', 'yyyy/mm/dd'),'crzzqsjfcket maxpyqcpcmzq','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(693,TO_DATE('1980/11/13', 'yyyy/mm/dd'),'odbfea mdskxv','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(694,TO_DATE('1997/01/28', 'yyyy/mm/dd'),'phijquehes ixmipcyvoz','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(695,TO_DATE('1990/04/14', 'yyyy/mm/dd'),'xzxidvw beflouf','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(696,TO_DATE('1973/12/26', 'yyyy/mm/dd'),'giloxzdetzg vgdqrbzucpj','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(697,TO_DATE('1998/06/21', 'yyyy/mm/dd'),'czxwbjaml wfvqbjfqn','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(698,TO_DATE('1998/05/10', 'yyyy/mm/dd'),'wetwwzniahe rwegdjggrtk','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(699,TO_DATE('1994/04/07', 'yyyy/mm/dd'),'wusbhn vmkeyx','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(700,TO_DATE('1998/05/30', 'yyyy/mm/dd'),'qozbcx xgksuq','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(701,TO_DATE('1997/12/06', 'yyyy/mm/dd'),'bqbrkdcjazph iwilliazqthg','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(702,TO_DATE('1989/09/30', 'yyyy/mm/dd'),'arpvfdyamm xtuwitixna','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(703,TO_DATE('1978/09/06', 'yyyy/mm/dd'),'rrjoojsjx ewufitmmy','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(704,TO_DATE('1973/02/02', 'yyyy/mm/dd'),'jtzkt wryyi','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(705,TO_DATE('1971/05/02', 'yyyy/mm/dd'),'stzpzcjqbjbu xeajupxsghhz','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(706,TO_DATE('1970/06/25', 'yyyy/mm/dd'),'yxoxtkdagqzp uhlsqsytlfxg','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(707,TO_DATE('1997/11/11', 'yyyy/mm/dd'),'fyhovqgmccrbg yriecuwrwbsto','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(708,TO_DATE('1993/05/20', 'yyyy/mm/dd'),'jeqyflwqe lmvnoepbk','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(709,TO_DATE('1992/01/18', 'yyyy/mm/dd'),'zjfbfp vylver','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(710,TO_DATE('1995/05/24', 'yyyy/mm/dd'),'kpocjetlonp jaljelbvpue','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(711,TO_DATE('1999/09/09', 'yyyy/mm/dd'),'zewtjf cqohym','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(712,TO_DATE('1988/01/19', 'yyyy/mm/dd'),'gmbyjei dslnzvy','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(713,TO_DATE('1985/04/08', 'yyyy/mm/dd'),'irziqcwhtyuow pgvuqzlmcghrd','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(714,TO_DATE('1990/12/26', 'yyyy/mm/dd'),'nrxffg wukqfd','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(715,TO_DATE('1988/05/24', 'yyyy/mm/dd'),'dwdzcitbvelq cnehgupnmhtr','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(716,TO_DATE('1987/08/11', 'yyyy/mm/dd'),'buaotugrm nswwxgjkw','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(717,TO_DATE('1990/12/28', 'yyyy/mm/dd'),'cfszumpkdk bgobemamnt','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(718,TO_DATE('1989/02/15', 'yyyy/mm/dd'),'kdetwdcodw zlzxrstwlb','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(719,TO_DATE('1991/04/12', 'yyyy/mm/dd'),'yydsxttevlq ihbftbxwcqh','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(720,TO_DATE('1977/10/19', 'yyyy/mm/dd'),'aoknfozrud dpoksfyhoa','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(721,TO_DATE('1982/10/15', 'yyyy/mm/dd'),'hbhlqpov wdgunoti','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(722,TO_DATE('1999/06/08', 'yyyy/mm/dd'),'nfzxyijjyh kswcuznutx','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(723,TO_DATE('1995/10/01', 'yyyy/mm/dd'),'cuhhjyxpczcg ynwhopoahahi','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(724,TO_DATE('1973/08/23', 'yyyy/mm/dd'),'rpgtbrfv vzfoyqmk','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(725,TO_DATE('1979/02/19', 'yyyy/mm/dd'),'rtgqgunqgpjmx tagfmorilypdk','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(726,TO_DATE('1975/03/11', 'yyyy/mm/dd'),'ablpjaveqmqu bpfyddjlkozd','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(727,TO_DATE('1975/02/02', 'yyyy/mm/dd'),'wlforfw xxjmofg','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(728,TO_DATE('1985/10/05', 'yyyy/mm/dd'),'ixbudmavmawis qmnlxxslurlrv','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(729,TO_DATE('1989/09/10', 'yyyy/mm/dd'),'zuckr tgjid','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(730,TO_DATE('1996/05/19', 'yyyy/mm/dd'),'ekhzqgmitq lzsfzgqofi','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(731,TO_DATE('1976/05/06', 'yyyy/mm/dd'),'lrvwbmixvwwla evhzdwwrnitga','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(732,TO_DATE('1986/07/20', 'yyyy/mm/dd'),'tkbsjqo phwiwlq','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(733,TO_DATE('1977/09/30', 'yyyy/mm/dd'),'pqzjleosgdsoee zshwfalnjhvajq','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(734,TO_DATE('1978/01/01', 'yyyy/mm/dd'),'bnstlztkzg akwqfmmzaf','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(735,TO_DATE('1990/03/25', 'yyyy/mm/dd'),'qhlqcoledzw kcsfctwnkmr','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(736,TO_DATE('1977/07/10', 'yyyy/mm/dd'),'virvcmkbvhokib ppydxhzniryhzu','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(737,TO_DATE('1970/06/23', 'yyyy/mm/dd'),'ecdxjuhl lwsoblkq','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(738,TO_DATE('1979/11/13', 'yyyy/mm/dd'),'tkdglhtdfrfwr xxvwyytdjmuee','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(739,TO_DATE('1981/04/17', 'yyyy/mm/dd'),'hwysotn bobrwlt','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(740,TO_DATE('1986/12/25', 'yyyy/mm/dd'),'pqagtsyhw pqszmjkyu','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(741,TO_DATE('1994/09/04', 'yyyy/mm/dd'),'ukybcwlheznq zqgqmxfshjii','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(742,TO_DATE('1999/02/25', 'yyyy/mm/dd'),'rbyip dgulc','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(743,TO_DATE('1991/04/17', 'yyyy/mm/dd'),'darkirmzxrr lqxooerwjnt','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(744,TO_DATE('1991/04/11', 'yyyy/mm/dd'),'pqutkamojsgo agpkuezranfv','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(745,TO_DATE('1978/10/19', 'yyyy/mm/dd'),'omrfmm qfplki','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(746,TO_DATE('1986/02/01', 'yyyy/mm/dd'),'fexqchtilcmuv ablgcwogtkwip','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(747,TO_DATE('1970/03/28', 'yyyy/mm/dd'),'hgjxwuwk nazdkomf','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(748,TO_DATE('1995/06/20', 'yyyy/mm/dd'),'rffvrqrrkebtbe xeoevzphmohxtj','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(749,TO_DATE('1970/03/10', 'yyyy/mm/dd'),'ngnden rjufwp','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(750,TO_DATE('1996/07/24', 'yyyy/mm/dd'),'mewon iimau','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(751,TO_DATE('1976/03/14', 'yyyy/mm/dd'),'faivimfkzfey fgfdeibonxay','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(752,TO_DATE('1988/10/22', 'yyyy/mm/dd'),'wdownibjfms uiqtzhczrko','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(753,TO_DATE('1991/10/11', 'yyyy/mm/dd'),'mxfggvhcheopo noqsgysliqkiv','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(754,TO_DATE('1984/10/30', 'yyyy/mm/dd'),'porakmsimvcec gxbgmkexngdrn','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(755,TO_DATE('1980/03/17', 'yyyy/mm/dd'),'amezrzuuuixe lqoxfglzlcpe','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(756,TO_DATE('1987/06/18', 'yyyy/mm/dd'),'wtjnvapq wwlhpbnl','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(757,TO_DATE('1993/04/10', 'yyyy/mm/dd'),'fnzvhpnbup byfufrktsb','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(758,TO_DATE('1982/09/13', 'yyyy/mm/dd'),'umqkw sryag','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(759,TO_DATE('1988/10/14', 'yyyy/mm/dd'),'dtedowpbhfnezm xdhkibbsryokcl','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(760,TO_DATE('1985/11/25', 'yyyy/mm/dd'),'ageroxcjtrmmlz dgazkjvsjwwkqz','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(761,TO_DATE('1988/04/04', 'yyyy/mm/dd'),'awutufsttq egdrpzyrlj','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(762,TO_DATE('1983/04/21', 'yyyy/mm/dd'),'vpqcwjgvxoc eaevryzkifn','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(763,TO_DATE('1998/07/24', 'yyyy/mm/dd'),'icotxqffye xxihutuvlj','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(764,TO_DATE('1970/12/22', 'yyyy/mm/dd'),'izwma liczm','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(765,TO_DATE('1992/11/19', 'yyyy/mm/dd'),'ijtmm dmjfj','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(766,TO_DATE('1979/02/30', 'yyyy/mm/dd'),'hftxkjyxjebtnv nblowhaogwmjyi','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(767,TO_DATE('1979/06/28', 'yyyy/mm/dd'),'kxutgwugjm bdsldylone','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(768,TO_DATE('1992/03/22', 'yyyy/mm/dd'),'oxpbutuvokie pbupwmnwxjoj','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(769,TO_DATE('1997/05/29', 'yyyy/mm/dd'),'sbgyeptfi znlxfbrkj','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(770,TO_DATE('1986/07/20', 'yyyy/mm/dd'),'nzcvbcjrviee dvizsfcynehu','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(771,TO_DATE('1985/09/17', 'yyyy/mm/dd'),'vabpbahs wvcxqbsw','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(772,TO_DATE('1984/08/12', 'yyyy/mm/dd'),'xgaqx zjuyt','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(773,TO_DATE('1975/09/03', 'yyyy/mm/dd'),'bjbwsub rlfbalm','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(774,TO_DATE('1974/01/10', 'yyyy/mm/dd'),'ouhrziedajtyoo stkpmwtyagfmqy','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(775,TO_DATE('1985/12/05', 'yyyy/mm/dd'),'zecup osigh','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(776,TO_DATE('1986/10/18', 'yyyy/mm/dd'),'eyvfdfejtr bvuhkdgpoj','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(777,TO_DATE('1970/10/07', 'yyyy/mm/dd'),'kbdnsopodxcm gsndbmtbesmq','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(778,TO_DATE('1999/11/19', 'yyyy/mm/dd'),'qyqtlkqmsmchpa mwjqigeiuuwetc','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(779,TO_DATE('1995/07/27', 'yyyy/mm/dd'),'evnpvgjd kittzawr','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(780,TO_DATE('1980/02/10', 'yyyy/mm/dd'),'fpftqubkrlynvi rxigublcuklqyr','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(781,TO_DATE('1992/12/27', 'yyyy/mm/dd'),'tzhbok sjlivy','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(782,TO_DATE('1971/09/05', 'yyyy/mm/dd'),'mjsul jwpnc','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(783,TO_DATE('1979/02/18', 'yyyy/mm/dd'),'dhtmgocjdid ejsovexcgnb','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(784,TO_DATE('1981/07/11', 'yyyy/mm/dd'),'kkknbwrnbvmv zqzcfiqcgyhf','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(785,TO_DATE('1987/02/04', 'yyyy/mm/dd'),'dsmdwxrybdsq bkfmpzndrfhe','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(786,TO_DATE('1976/12/19', 'yyyy/mm/dd'),'souyncvbppgpl gkygduvnxsnbq','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(787,TO_DATE('1991/12/24', 'yyyy/mm/dd'),'chddzebhty gnroczylbp','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(788,TO_DATE('1971/06/02', 'yyyy/mm/dd'),'fcnurdfyi eaowzzoxc','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(789,TO_DATE('1978/09/24', 'yyyy/mm/dd'),'rntalay fpvvoyb','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(790,TO_DATE('1972/04/15', 'yyyy/mm/dd'),'xlhvaq mtgxbn','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(791,TO_DATE('1973/08/29', 'yyyy/mm/dd'),'uakhgaqulnil gsnibnndgfnk','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(792,TO_DATE('1970/04/29', 'yyyy/mm/dd'),'ujncitnwc qnwzmwgez','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(793,TO_DATE('1989/08/03', 'yyyy/mm/dd'),'kwzkbqa tagawvs','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(794,TO_DATE('1991/10/26', 'yyyy/mm/dd'),'bbbmtadcz lvffthkkr','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(795,TO_DATE('1989/07/11', 'yyyy/mm/dd'),'gzezmhiicu xwcrkzmdtv','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(796,TO_DATE('1984/06/26', 'yyyy/mm/dd'),'tqeyyuigsoezr nuotanhbyapzu','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(797,TO_DATE('1972/09/20', 'yyyy/mm/dd'),'vjbgbls cwrqeau','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(798,TO_DATE('1991/06/02', 'yyyy/mm/dd'),'stbhod xpoiiw','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(799,TO_DATE('1985/09/25', 'yyyy/mm/dd'),'gqztwicktjecgu tilgftbpoddiou','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(800,TO_DATE('1987/08/15', 'yyyy/mm/dd'),'ttgejbugzjbta qvniqccpkgrpv','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(801,TO_DATE('1976/01/22', 'yyyy/mm/dd'),'lbhxhzkt bgxkiisp','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(802,TO_DATE('1978/02/10', 'yyyy/mm/dd'),'ylvvay xotmgf','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(803,TO_DATE('1989/01/12', 'yyyy/mm/dd'),'gygrdheuhjzc hwdsvcnwatal','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(804,TO_DATE('1998/08/04', 'yyyy/mm/dd'),'vemjhjlj mtgrwycg','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(805,TO_DATE('1992/02/19', 'yyyy/mm/dd'),'nuxiflr hbpgycn','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(806,TO_DATE('1979/03/21', 'yyyy/mm/dd'),'gwrjdqvjilgb twcrauxeioiy','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(807,TO_DATE('1994/03/07', 'yyyy/mm/dd'),'grtkjrodj gjcasrjaj','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(808,TO_DATE('1994/11/17', 'yyyy/mm/dd'),'enlyjpj onrgbqo','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(809,TO_DATE('1991/01/20', 'yyyy/mm/dd'),'cheeoeveoux xksidbudvhu','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(810,TO_DATE('1992/05/07', 'yyyy/mm/dd'),'oxgaefauzgy ppqyrbfpjpi','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(811,TO_DATE('1987/10/09', 'yyyy/mm/dd'),'gwjpuphrjhfmhl pazlqwmzvlqfin','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(812,TO_DATE('1989/09/07', 'yyyy/mm/dd'),'gmgjreexacwrip mjjpjujqtjdgjx','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(813,TO_DATE('1994/08/27', 'yyyy/mm/dd'),'spkqslsdb qecvvpgfr','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(814,TO_DATE('1984/12/08', 'yyyy/mm/dd'),'stqir amgiu','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(815,TO_DATE('1999/11/12', 'yyyy/mm/dd'),'qwiradbnxk lijejeljpb','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(816,TO_DATE('1989/10/25', 'yyyy/mm/dd'),'nyfhjlisvrshqo shqrqspxwpniqf','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(817,TO_DATE('1994/06/19', 'yyyy/mm/dd'),'kpxoehd qlcgpjs','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(818,TO_DATE('1973/06/17', 'yyyy/mm/dd'),'uzssizwiguars eactaxeoptasn','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(819,TO_DATE('1997/03/03', 'yyyy/mm/dd'),'bmiqsnsdqozbz rbvmhigqmouuw','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(820,TO_DATE('1982/03/02', 'yyyy/mm/dd'),'iuxsuuilfiyhu auodekdmrsldt','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(821,TO_DATE('1995/08/20', 'yyyy/mm/dd'),'pwcus fntjr','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(822,TO_DATE('1995/05/11', 'yyyy/mm/dd'),'wlpxrwvlutnw olbzvjbdoktp','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(823,TO_DATE('1974/08/16', 'yyyy/mm/dd'),'syufju ccjrng','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(824,TO_DATE('1999/09/23', 'yyyy/mm/dd'),'yulmvlnunxh iwzppxahche','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(825,TO_DATE('1996/08/09', 'yyyy/mm/dd'),'ixwmfreah lkoiizaap','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(826,TO_DATE('1987/10/10', 'yyyy/mm/dd'),'bucmtzm mufaswm','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(827,TO_DATE('1988/04/25', 'yyyy/mm/dd'),'amvelugjzrp sioqsryzpre','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(828,TO_DATE('1976/09/23', 'yyyy/mm/dd'),'pyajkhndzihs jsmdhppdfnuc','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(829,TO_DATE('1978/05/30', 'yyyy/mm/dd'),'btexss oeoqlq','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(830,TO_DATE('1990/05/22', 'yyyy/mm/dd'),'xtyusyz qqsydjs','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(831,TO_DATE('1979/09/29', 'yyyy/mm/dd'),'qbkrfrcmcl ixbfdmlqmn','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(832,TO_DATE('1974/06/17', 'yyyy/mm/dd'),'lsimajrqcfoyk xunrccesbgohq','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(833,TO_DATE('1976/06/24', 'yyyy/mm/dd'),'edgzgbcaze juegjamrxx','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(834,TO_DATE('1975/12/08', 'yyyy/mm/dd'),'xvpqp qyiwn','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(835,TO_DATE('1987/02/21', 'yyyy/mm/dd'),'lkdckwztk hdsikjhxo','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(836,TO_DATE('1982/12/20', 'yyyy/mm/dd'),'xirztxqy enedtjrg','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(837,TO_DATE('1985/11/27', 'yyyy/mm/dd'),'wrvehma xkownfv','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(838,TO_DATE('1989/03/02', 'yyyy/mm/dd'),'unachao ssemnrl','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(839,TO_DATE('1997/03/11', 'yyyy/mm/dd'),'lzttgz nrogql','f');
INSERT INTO competidor (id, data_nascimento, nome, sexo) VALUES(840,TO_DATE('1973/11/30', 'yyyy/mm/dd'),'uftuf msmoy','f');
